home_team,away_team,tournament,country,neutral,Month
124,122.0,26,115.0,1,10
125,136.0,70,273.0,1,5
133,266.0,1,156.0,1,9
53,120.0,9,53.0,0,2
159,317.0,62,159.0,0,8
290,122.0,62,290.0,0,10
304,97.0,62,304.0,0,10
232,253.0,60,232.0,0,5
133,275.0,124,133.0,0,5
300,214.0,63,300.0,0,6
85,118.0,62,300.0,1,8
139,73.0,60,139.0,0,8
37,12.0,62,37.0,0,5
120,324.0,9,120.0,0,8
92,64.0,9,,0,9
217,33.0,62,217.0,0,6
302,59.0,38,12.0,1,6
181,127.0,60,181.0,0,10
195,194.0,93,262.0,1,5
129,17.0,62,129.0,0,9
19,221.0,60,19.0,0,5
249,108.0,116,249.0,0,8
290,141.0,25,290.0,0,4
128,1.0,14,220.0,1,4
232,74.0,62,,0,4
134,275.0,62,169.0,1,7
33,62.0,38,33.0,0,7
62,219.0,62,62.0,0,5
91,161.0,62,91.0,0,5
189,252.0,8,84.0,1,2
17,274.0,62,17.0,0,2
293,280.0,60,144.0,1,4
3,143.0,86,3.0,0,2
107,269.0,62,107.0,0,9
284,142.0,74,284.0,0,1
291,171.0,62,291.0,0,7
64,109.0,9,64.0,0,3
106,249.0,116,106.0,0,10
186,146.0,62,186.0,0,4
262,194.0,96,244.0,1,6
222,172.0,116,222.0,0,2
284,190.0,5,284.0,0,10
309,204.0,21,309.0,0,1
124,275.0,62,47.0,1,5
111,318.0,70,143.0,1,5
124,127.0,62,300.0,1,7
61,188.0,18,61.0,0,6
116,70.0,29,116.0,0,5
17,155.0,60,17.0,0,9
77,273.0,62,77.0,0,8
262,194.0,80,304.0,1,8
103,278.0,62,103.0,0,4
163,74.0,62,163.0,0,4
214,25.0,62,214.0,0,4
258,225.0,62,258.0,0,9
151,225.0,62,151.0,0,3
130,19.0,62,130.0,0,7
77,273.0,62,77.0,0,5
291,193.0,62,291.0,0,3
195,88.0,62,195.0,0,5
222,37.0,62,222.0,0,3
113,69.0,60,113.0,0,3
191,265.0,62,191.0,0,7
309,108.0,116,309.0,0,8
206,227.0,62,206.0,0,5
22,280.0,60,169.0,1,2
172,35.0,116,172.0,0,8
300,47.0,63,300.0,0,5
150,73.0,116,150.0,0,8
210,230.0,31,129.0,1,5
172,69.0,116,172.0,0,8
21,151.0,13,225.0,1,5
120,105.0,8,46.0,1,0
129,17.0,62,129.0,0,5
290,240.0,26,290.0,0,10
115,272.0,26,290.0,1,10
64,8.0,9,64.0,0,10
298,133.0,1,142.0,1,10
59,269.0,59,37.0,1,5
91,161.0,62,91.0,0,6
290,24.0,26,290.0,0,11
265,140.0,105,265.0,0,10
220,284.0,107,220.0,0,11
262,295.0,97,304.0,1,11
272,122.0,62,272.0,0,7
291,120.0,62,291.0,0,7
88,227.0,115,108.0,1,5
206,130.0,62,206.0,0,5
27,193.0,62,27.0,0,9
249,172.0,60,249.0,0,8
297,88.0,115,297.0,0,5
247,62.0,62,269.0,1,5
41,106.0,62,41.0,0,8
270,208.0,2,133.0,1,5
206,231.0,62,206.0,0,7
38,118.0,60,71.0,1,2
249,88.0,21,249.0,0,3
140,165.0,60,140.0,0,6
172,47.0,62,172.0,0,8
113,231.0,62,113.0,0,2
147,44.0,62,147.0,0,9
208,164.0,60,208.0,0,2
198,46.0,62,198.0,0,11
134,275.0,124,151.0,1,11
155,161.0,17,155.0,0,4
254,90.0,9,254.0,0,8
3,119.0,86,3.0,0,2
37,12.0,38,37.0,0,7
249,129.0,62,249.0,0,11
98,273.0,91,98.0,0,7
142,298.0,14,142.0,0,9
291,16.0,59,225.0,1,10
62,217.0,38,83.0,1,11
125,236.0,70,273.0,1,6
274,98.0,62,274.0,0,9
198,247.0,62,17.0,1,4
132,147.0,74,284.0,1,1
227,297.0,117,227.0,0,5
252,158.0,9,252.0,0,6
12,181.0,59,108.0,1,5
37,59.0,60,37.0,0,8
258,281.0,60,258.0,0,10
316,275.0,62,316.0,0,7
84,120.0,62,84.0,0,5
133,247.0,60,133.0,0,3
108,77.0,62,108.0,0,9
275,142.0,62,275.0,0,1
147,75.0,9,147.0,0,7
163,222.0,62,163.0,0,9
12,59.0,38,302.0,1,0
130,74.0,116,130.0,0,5
97,181.0,62,97.0,0,7
260,129.0,116,260.0,0,2
291,4.0,8,265.0,1,0
147,283.0,62,323.0,1,8
130,27.0,117,130.0,0,8
29,42.0,62,29.0,0,11
69,129.0,62,69.0,0,3
296,322.0,24,263.0,1,11
142,225.0,1,298.0,1,1
16,266.0,1,225.0,1,0
300,122.0,63,300.0,0,5
233,90.0,24,147.0,1,11
214,70.0,62,214.0,0,11
227,88.0,62,,0,8
129,37.0,62,129.0,0,3
122,24.0,62,122.0,0,4
252,147.0,8,291.0,1,0
142,46.0,62,142.0,0,10
74,107.0,62,74.0,0,10
119,143.0,86,119.0,0,3
27,222.0,62,27.0,0,5
204,41.0,62,204.0,0,1
293,61.0,14,142.0,1,9
4,275.0,98,159.0,1,7
211,134.0,14,266.0,1,8
296,271.0,62,296.0,0,6
41,27.0,60,41.0,0,8
16,195.0,62,16.0,0,8
160,98.0,116,160.0,0,5
216,289.0,96,244.0,1,6
44,271.0,24,283.0,1,11
274,99.0,62,274.0,0,4
27,181.0,62,27.0,0,3
62,214.0,63,300.0,1,6
142,109.0,62,142.0,0,4
67,115.0,60,67.0,0,5
194,5.0,96,194.0,0,8
169,132.0,5,169.0,0,11
132,284.0,107,220.0,1,11
72,186.0,117,72.0,0,8
24,122.0,62,290.0,1,9
284,151.0,14,284.0,0,11
193,27.0,60,193.0,0,9
92,283.0,62,,0,0
138,72.0,62,138.0,0,10
265,120.0,8,84.0,1,0
217,219.0,38,33.0,1,2
91,155.0,62,91.0,0,5
27,231.0,62,27.0,0,10
75,8.0,62,298.0,1,0
253,274.0,59,225.0,1,11
256,109.0,60,256.0,0,4
134,208.0,65,134.0,0,0
159,284.0,83,169.0,1,6
115,116.0,26,115.0,0,9
307,141.0,62,307.0,0,5
292,273.0,62,292.0,0,1
265,88.0,62,265.0,0,4
88,292.0,116,88.0,0,9
302,12.0,44,302.0,0,4
46,140.0,9,46.0,0,8
296,254.0,62,296.0,0,6
298,144.0,62,16.0,1,11
115,127.0,63,300.0,1,5
134,84.0,98,134.0,0,0
120,55.0,62,99.0,1,5
177,291.0,60,177.0,0,10
300,297.0,62,300.0,0,9
31,1.0,103,131.0,1,11
16,284.0,60,16.0,0,8
108,206.0,62,108.0,0,1
99,129.0,62,99.0,0,1
307,298.0,60,307.0,0,10
132,131.0,60,132.0,0,2
206,260.0,62,206.0,0,2
30,15.0,60,300.0,1,2
8,92.0,9,8.0,0,6
62,67.0,62,62.0,0,8
133,21.0,14,133.0,0,8
302,306.0,38,33.0,1,5
97,195.0,62,97.0,0,9
30,224.0,62,30.0,0,0
38,224.0,26,124.0,1,2
98,139.0,62,98.0,0,6
222,260.0,116,222.0,0,9
71,15.0,0,71.0,0,9
208,21.0,62,208.0,0,9
33,83.0,38,59.0,1,1
90,233.0,60,90.0,0,10
193,99.0,62,193.0,0,4
72,129.0,116,72.0,0,1
134,151.0,65,225.0,1,3
62,33.0,38,12.0,1,6
193,265.0,62,193.0,0,10
155,204.0,116,155.0,0,3
211,190.0,62,211.0,0,11
93,233.0,62,296.0,1,11
309,232.0,60,309.0,0,4
231,221.0,62,231.0,0,8
227,253.0,60,227.0,0,8
195,97.0,62,195.0,0,4
233,189.0,9,233.0,0,5
77,227.0,60,77.0,0,9
201,35.0,62,201.0,0,1
67,118.0,23,67.0,0,2
37,188.0,62,37.0,0,9
160,91.0,62,160.0,0,10
272,122.0,60,272.0,0,5
128,61.0,56,142.0,1,1
133,8.0,59,108.0,1,5
171,49.0,11,171.0,0,4
206,273.0,91,206.0,0,8
98,231.0,116,98.0,0,9
231,107.0,62,231.0,0,3
222,69.0,62,222.0,0,10
38,241.0,60,38.0,0,1
101,122.0,62,101.0,0,9
4,291.0,62,4.0,0,2
273,19.0,116,273.0,0,2
298,21.0,65,298.0,0,10
49,171.0,11,49.0,0,1
165,93.0,9,165.0,0,10
132,169.0,67,132.0,0,5
249,204.0,21,249.0,0,2
260,249.0,117,260.0,0,10
270,170.0,103,131.0,1,3
99,198.0,62,99.0,0,5
98,292.0,62,108.0,1,4
22,192.0,103,170.0,1,9
17,129.0,62,17.0,0,9
88,227.0,60,88.0,0,4
142,303.0,1,156.0,1,9
106,113.0,116,106.0,0,5
77,172.0,60,77.0,0,5
108,300.0,59,99.0,1,5
307,131.0,62,307.0,0,7
118,67.0,23,85.0,1,11
302,217.0,38,37.0,1,5
84,37.0,62,,1,3
74,231.0,62,74.0,0,7
247,298.0,65,247.0,0,2
17,2.0,62,17.0,0,2
169,284.0,107,132.0,1,8
247,195.0,92,247.0,0,8
158,288.0,62,158.0,0,8
232,13.0,62,232.0,0,2
113,138.0,62,113.0,0,8
138,163.0,62,138.0,0,1
88,181.0,62,88.0,0,4
67,181.0,60,67.0,0,8
89,29.0,9,89.0,0,5
132,4.0,67,132.0,0,7
132,284.0,77,266.0,1,5
74,222.0,60,74.0,0,8
273,77.0,91,273.0,0,10
127,214.0,63,300.0,1,6
134,303.0,89,131.0,1,2
21,147.0,101,21.0,0,11
101,24.0,62,101.0,0,5
26,261.0,60,26.0,0,5
323,203.0,123,134.0,1,5
284,144.0,2,284.0,0,0
33,59.0,60,33.0,0,1
273,88.0,62,273.0,0,10
141,47.0,60,141.0,0,9
157,49.0,9,157.0,0,8
269,245.0,116,269.0,0,5
8,42.0,9,8.0,0,2
130,7.0,62,130.0,0,4
232,70.0,62,232.0,0,10
138,232.0,62,138.0,0,4
99,139.0,62,99.0,0,2
322,64.0,62,322.0,0,6
132,46.0,62,132.0,0,2
27,88.0,62,27.0,0,4
84,322.0,62,84.0,0,9
99,181.0,62,99.0,0,4
72,227.0,60,72.0,0,2
141,47.0,63,300.0,1,6
4,46.0,62,103.0,1,10
110,13.0,117,110.0,0,10
186,73.0,116,186.0,0,8
193,231.0,62,193.0,0,4
266,142.0,62,266.0,0,3
183,17.0,60,183.0,0,9
191,158.0,7,191.0,0,5
88,16.0,62,88.0,0,9
266,322.0,77,266.0,0,5
91,281.0,62,91.0,0,5
141,300.0,60,141.0,0,7
193,109.0,62,193.0,0,5
308,313.0,74,284.0,1,10
253,269.0,60,,1,2
8,198.0,60,8.0,0,5
271,147.0,60,271.0,0,6
297,193.0,62,297.0,0,7
170,192.0,89,131.0,1,7
97,195.0,62,97.0,0,1
193,27.0,62,193.0,0,4
84,171.0,62,84.0,0,7
122,24.0,26,122.0,0,3
127,214.0,118,85.0,1,1
219,37.0,62,219.0,0,6
160,113.0,62,160.0,0,5
205,185.0,56,117.0,1,2
40,132.0,60,40.0,0,9
265,8.0,8,109.0,1,0
37,302.0,38,83.0,1,11
60,225.0,14,284.0,1,11
309,204.0,21,309.0,0,1
247,225.0,1,156.0,1,9
127,59.0,59,265.0,1,5
127,243.0,60,127.0,0,10
92,288.0,60,,0,5
92,191.0,34,,0,3
271,140.0,9,271.0,0,2
309,249.0,21,309.0,0,1
7,26.0,60,7.0,0,8
275,21.0,60,275.0,0,9
298,208.0,65,247.0,1,10
155,146.0,52,72.0,1,1
206,77.0,91,206.0,0,8
266,134.0,1,16.0,1,0
157,165.0,62,157.0,0,2
322,296.0,62,,0,9
37,219.0,60,37.0,0,8
84,47.0,62,84.0,0,10
274,266.0,59,108.0,1,5
110,95.0,62,110.0,0,2
108,206.0,62,108.0,0,10
164,270.0,60,164.0,0,5
247,287.0,60,247.0,0,8
169,190.0,83,169.0,0,6
292,300.0,37,99.0,1,5
258,284.0,60,258.0,0,10
67,47.0,60,67.0,0,8
204,221.0,60,204.0,0,8
12,37.0,60,12.0,0,5
203,276.0,31,203.0,0,5
252,46.0,8,252.0,0,0
124,224.0,26,124.0,0,8
52,70.0,26,52.0,0,4
46,120.0,8,140.0,1,0
188,288.0,62,188.0,0,10
298,131.0,62,298.0,0,9
225,183.0,62,225.0,0,0
23,203.0,32,88.0,0,5
273,221.0,62,273.0,0,9
113,222.0,60,113.0,0,11
198,322.0,8,4.0,1,2
283,271.0,24,296.0,1,10
290,70.0,25,175.0,1,10
161,249.0,60,161.0,0,8
61,213.0,62,61.0,0,10
10,290.0,25,175.0,1,6
47,127.0,60,47.0,0,10
221,138.0,116,221.0,0,3
85,214.0,23,67.0,1,2
252,89.0,8,46.0,1,0
204,206.0,62,204.0,0,1
219,302.0,60,219.0,0,2
12,83.0,62,300.0,1,10
84,167.0,9,84.0,0,2
245,204.0,60,245.0,0,8
108,204.0,62,108.0,0,3
24,240.0,62,24.0,0,1
169,158.0,83,169.0,0,7
77,321.0,116,77.0,0,10
42,252.0,8,198.0,1,0
227,17.0,60,227.0,0,5
231,138.0,62,231.0,0,10
42,109.0,62,42.0,0,4
307,170.0,60,307.0,0,1
183,113.0,60,183.0,0,8
284,316.0,60,284.0,0,10
300,62.0,62,300.0,0,1
265,324.0,62,265.0,0,2
151,61.0,60,151.0,0,9
163,309.0,62,163.0,0,2
130,221.0,62,130.0,0,7
312,267.0,31,19.0,1,5
139,88.0,62,139.0,0,4
127,67.0,63,300.0,1,6
143,215.0,62,143.0,0,3
129,41.0,60,129.0,0,2
17,206.0,116,17.0,0,8
321,231.0,16,321.0,0,6
256,198.0,62,256.0,0,3
200,281.0,60,200.0,0,8
31,185.0,2,31.0,0,3
72,106.0,62,72.0,0,11
291,134.0,98,291.0,0,11
292,221.0,60,292.0,0,9
232,107.0,62,,0,4
284,45.0,2,284.0,0,4
44,265.0,9,44.0,0,6
231,2.0,62,231.0,0,9
170,22.0,62,170.0,0,2
16,219.0,59,232.0,1,5
255,119.0,70,273.0,1,5
204,129.0,62,204.0,0,3
233,53.0,9,233.0,0,10
181,77.0,62,300.0,1,2
22,220.0,2,132.0,1,7
269,62.0,62,269.0,0,1
17,309.0,60,17.0,0,9
13,130.0,116,13.0,0,9
119,143.0,86,119.0,0,4
214,219.0,62,214.0,0,9
306,12.0,60,306.0,0,4
78,268.0,9,78.0,0,2
93,147.0,62,93.0,0,7
208,316.0,65,298.0,1,0
107,163.0,62,107.0,0,2
297,95.0,116,297.0,0,9
190,258.0,67,132.0,1,5
193,110.0,116,193.0,0,2
154,270.0,62,154.0,0,4
190,280.0,83,169.0,1,7
59,67.0,62,59.0,0,2
21,275.0,62,21.0,0,8
273,206.0,91,273.0,0,4
273,172.0,60,273.0,0,5
73,249.0,117,73.0,0,8
77,221.0,62,77.0,0,9
147,233.0,24,296.0,1,10
232,129.0,62,232.0,0,6
12,302.0,60,12.0,0,9
74,107.0,62,74.0,0,8
190,169.0,5,190.0,0,10
134,75.0,62,298.0,1,2
133,142.0,62,133.0,0,0
93,36.0,60,93.0,0,2
133,316.0,14,142.0,1,9
59,70.0,62,59.0,0,5
232,139.0,62,,0,5
77,273.0,91,77.0,0,9
274,232.0,60,274.0,0,8
274,74.0,62,274.0,0,2
41,232.0,62,41.0,0,4
225,208.0,65,225.0,0,10
309,269.0,62,309.0,0,9
198,109.0,60,198.0,0,4
206,91.0,62,206.0,0,5
269,2.0,116,269.0,0,11
59,188.0,62,99.0,1,5
266,270.0,77,266.0,0,8
300,243.0,60,300.0,0,10
122,79.0,26,240.0,1,8
64,53.0,9,64.0,0,4
288,42.0,9,288.0,0,3
84,284.0,77,266.0,1,5
266,252.0,83,169.0,1,7
69,260.0,62,69.0,0,8
181,306.0,62,300.0,1,5
67,221.0,59,108.0,1,5
283,75.0,62,283.0,0,9
61,222.0,62,164.0,1,4
304,279.0,60,195.0,1,5
95,273.0,60,95.0,0,9
232,17.0,62,,0,5
79,243.0,126,79.0,0,10
132,216.0,83,169.0,1,8
155,297.0,62,155.0,0,7
306,83.0,62,300.0,1,5
10,79.0,62,10.0,0,2
77,113.0,60,77.0,0,9
129,17.0,62,129.0,0,9
291,8.0,62,291.0,0,10
259,294.0,29,71.0,1,9
201,221.0,62,292.0,1,11
269,163.0,62,269.0,0,9
64,167.0,9,64.0,0,3
188,4.0,12,225.0,1,11
33,219.0,60,33.0,0,8
16,131.0,62,16.0,0,8
147,93.0,24,147.0,0,11
109,159.0,60,109.0,0,5
4,75.0,8,188.0,1,2
87,50.0,32,88.0,1,4
164,258.0,2,164.0,0,1
321,232.0,89,131.0,1,1
33,12.0,60,33.0,0,8
178,211.0,82,178.0,0,5
132,266.0,67,132.0,0,5
129,17.0,62,129.0,0,2
33,214.0,62,33.0,0,7
231,221.0,62,231.0,0,2
142,232.0,59,142.0,0,5
181,134.0,62,269.0,1,10
27,142.0,62,27.0,0,10
214,116.0,63,300.0,1,5
99,274.0,112,99.0,0,1
167,42.0,60,167.0,0,5
64,171.0,60,64.0,0,8
172,161.0,62,172.0,0,5
16,198.0,62,88.0,1,10
160,163.0,60,160.0,0,8
61,62.0,62,61.0,0,10
144,303.0,60,144.0,0,4
221,186.0,60,221.0,0,9
274,108.0,62,274.0,0,5
12,302.0,62,12.0,0,6
225,208.0,60,225.0,0,7
92,324.0,34,,0,6
241,9.0,26,241.0,0,4
127,47.0,27,127.0,0,7
17,129.0,62,17.0,0,10
67,118.0,60,67.0,0,5
188,252.0,60,269.0,1,1
155,273.0,62,155.0,0,6
194,295.0,96,244.0,1,6
67,217.0,38,219.0,1,6
309,232.0,62,309.0,0,1
272,115.0,29,272.0,0,9
193,71.0,62,193.0,0,6
178,235.0,62,178.0,0,9
170,281.0,4,170.0,0,2
206,72.0,116,206.0,0,9
297,253.0,116,297.0,0,5
83,306.0,60,83.0,0,10
113,35.0,60,113.0,0,9
292,273.0,117,292.0,0,10
37,222.0,62,37.0,0,5
92,167.0,62,,0,7
324,120.0,8,46.0,1,0
221,98.0,60,221.0,0,9
59,302.0,62,59.0,0,5
265,324.0,60,265.0,0,4
193,77.0,62,193.0,0,3
157,92.0,34,322.0,1,6
220,61.0,62,220.0,0,4
163,99.0,60,163.0,0,9
139,88.0,62,139.0,0,2
181,109.0,62,300.0,1,2
323,296.0,24,93.0,1,10
70,214.0,62,70.0,0,2
83,302.0,60,83.0,0,1
99,231.0,62,99.0,0,1
189,252.0,9,189.0,0,5
198,157.0,9,198.0,0,8
306,124.0,62,306.0,0,1
53,109.0,9,8.0,1,5
138,12.0,62,138.0,0,4
118,85.0,23,127.0,1,7
138,12.0,62,138.0,0,3
35,206.0,116,35.0,0,9
227,46.0,59,142.0,1,5
141,290.0,25,141.0,0,5
27,249.0,62,27.0,0,4
240,115.0,62,240.0,0,2
296,283.0,62,147.0,1,8
171,256.0,62,171.0,0,6
245,193.0,116,245.0,0,8
49,252.0,11,49.0,0,4
83,59.0,60,83.0,0,5
131,266.0,83,169.0,1,7
21,151.0,65,225.0,1,11
304,279.0,62,304.0,0,7
178,235.0,62,165.0,1,5
99,222.0,62,99.0,0,3
99,77.0,115,27.0,1,5
161,19.0,62,161.0,0,2
133,316.0,1,298.0,1,0
29,103.0,62,,0,7
124,141.0,62,124.0,0,1
124,141.0,62,124.0,0,9
33,12.0,60,33.0,0,7
268,296.0,62,268.0,0,6
128,298.0,2,128.0,0,9
252,265.0,62,252.0,0,0
274,297.0,117,274.0,0,10
169,287.0,60,169.0,0,5
322,198.0,62,322.0,0,1
91,163.0,60,91.0,0,8
99,232.0,62,99.0,0,6
132,151.0,14,266.0,1,9
113,231.0,62,113.0,0,11
105,49.0,9,105.0,0,8
292,232.0,62,292.0,0,3
308,190.0,108,284.0,1,11
47,85.0,60,47.0,0,8
284,195.0,62,284.0,0,2
257,221.0,62,221.0,0,11
300,70.0,60,181.0,1,8
28,243.0,62,28.0,0,7
147,296.0,24,167.0,1,10
4,256.0,8,46.0,1,0
45,169.0,62,45.0,0,8
10,141.0,62,10.0,0,11
108,37.0,62,108.0,0,10
74,41.0,62,74.0,0,9
47,300.0,62,47.0,0,7
273,206.0,91,273.0,0,6
208,271.0,62,208.0,0,7
165,179.0,62,165.0,0,10
85,118.0,62,300.0,1,2
98,77.0,91,98.0,0,8
151,84.0,62,151.0,0,10
291,17.0,62,291.0,0,1
208,195.0,62,208.0,0,8
185,287.0,60,185.0,0,2
190,169.0,67,132.0,1,5
52,30.0,60,52.0,0,2
204,309.0,21,204.0,0,2
114,102.0,70,119.0,1,6
181,219.0,62,300.0,1,8
30,85.0,30,30.0,0,10
124,141.0,62,124.0,0,1
181,273.0,62,300.0,1,0
136,143.0,70,273.0,1,6
298,61.0,60,298.0,0,8
290,141.0,62,290.0,0,11
59,88.0,59,37.0,1,5
201,221.0,62,108.0,1,4
206,273.0,62,206.0,0,8
128,280.0,62,128.0,0,5
83,12.0,60,83.0,0,11
118,266.0,62,118.0,0,7
222,88.0,115,222.0,0,5
302,217.0,60,302.0,0,8
283,109.0,60,283.0,0,3
200,132.0,60,225.0,1,3
4,61.0,62,99.0,1,3
227,222.0,20,37.0,1,5
80,10.0,26,122.0,1,10
283,233.0,24,283.0,0,11
175,241.0,64,300.0,1,5
128,16.0,56,128.0,0,11
61,200.0,62,,1,9
59,83.0,60,59.0,0,10
275,200.0,69,131.0,1,6
275,213.0,1,298.0,1,0
151,190.0,83,169.0,1,9
89,283.0,9,89.0,0,2
150,297.0,60,2.0,1,9
2,41.0,62,2.0,0,9
12,247.0,59,225.0,1,10
279,194.0,93,216.0,1,5
12,217.0,42,12.0,0,4
193,27.0,62,193.0,0,9
138,172.0,62,138.0,0,11
130,77.0,62,130.0,0,6
249,309.0,60,249.0,0,2
136,236.0,70,249.0,1,6
143,180.0,70,119.0,1,6
247,98.0,62,247.0,0,0
300,85.0,63,300.0,0,5
296,4.0,9,46.0,1,5
161,232.0,62,274.0,1,4
134,19.0,62,298.0,1,10
236,102.0,70,273.0,1,5
29,109.0,9,29.0,0,6
188,109.0,60,188.0,0,4
301,38.0,62,301.0,0,2
42,105.0,9,42.0,0,9
124,241.0,26,124.0,0,3
252,206.0,62,252.0,0,2
288,324.0,60,288.0,0,0
197,29.0,62,197.0,0,3
52,70.0,60,52.0,0,4
40,287.0,3,169.0,1,10
195,280.0,60,195.0,0,2
29,75.0,62,,0,10
181,12.0,62,181.0,0,1
128,200.0,56,280.0,1,2
167,92.0,62,167.0,0,6
195,16.0,62,195.0,0,5
68,210.0,31,129.0,1,5
2,274.0,116,2.0,0,9
151,208.0,65,21.0,1,2
91,161.0,17,155.0,1,7
131,308.0,83,169.0,1,7
198,84.0,8,4.0,1,2
208,83.0,62,225.0,1,1
291,103.0,62,291.0,0,10
129,142.0,62,129.0,0,3
227,274.0,60,227.0,0,9
44,120.0,8,84.0,1,5
29,177.0,62,188.0,1,5
283,140.0,62,283.0,0,0
181,83.0,62,181.0,0,8
115,24.0,126,115.0,0,6
27,99.0,116,27.0,0,10
178,167.0,60,178.0,0,6
93,147.0,9,93.0,0,9
169,132.0,83,169.0,0,6
41,232.0,62,41.0,0,2
260,231.0,116,260.0,0,10
98,204.0,116,98.0,0,10
134,291.0,62,134.0,0,0
165,254.0,34,189.0,1,3
297,91.0,116,297.0,0,10
139,309.0,115,139.0,0,5
231,321.0,60,231.0,0,8
108,69.0,115,88.0,1,5
275,192.0,89,131.0,1,7
150,110.0,62,150.0,0,9
284,142.0,83,168.0,1,7
92,322.0,62,,0,8
122,80.0,26,122.0,0,10
139,17.0,62,139.0,0,0
161,231.0,62,161.0,0,7
279,97.0,62,,0,2
17,72.0,60,17.0,0,4
206,193.0,62,206.0,0,4
245,183.0,62,245.0,0,3
301,115.0,26,301.0,0,2
322,323.0,24,93.0,1,11
41,163.0,60,41.0,0,3
275,151.0,1,225.0,1,11
151,133.0,62,151.0,0,9
308,132.0,122,308.0,0,9
265,8.0,34,324.0,1,9
218,319.0,62,143.0,0,9
33,62.0,38,83.0,1,11
190,258.0,108,284.0,1,11
258,284.0,122,308.0,1,9
158,121.0,60,158.0,0,9
284,138.0,62,284.0,0,1
95,292.0,117,95.0,0,8
266,142.0,83,168.0,1,7
171,252.0,62,171.0,0,2
128,132.0,83,169.0,1,7
72,106.0,60,72.0,0,2
231,142.0,62,231.0,0,9
88,273.0,62,88.0,0,10
247,46.0,62,247.0,0,9
227,222.0,60,227.0,0,10
139,106.0,116,139.0,0,9
150,95.0,62,150.0,0,10
84,75.0,62,84.0,0,7
138,321.0,62,138.0,0,9
261,221.0,60,261.0,0,8
223,323.0,123,134.0,1,5
106,269.0,116,106.0,0,8
296,147.0,62,296.0,0,1
290,141.0,25,290.0,0,6
322,323.0,24,147.0,1,11
46,271.0,9,46.0,0,7
167,120.0,9,167.0,0,8
300,24.0,60,300.0,0,5
322,247.0,62,324.0,1,8
283,64.0,62,283.0,0,6
130,77.0,62,130.0,0,8
147,283.0,62,147.0,0,8
298,156.0,62,298.0,0,2
159,316.0,12,247.0,1,5
297,204.0,62,297.0,0,5
280,307.0,14,220.0,1,4
241,243.0,62,241.0,0,1
138,163.0,60,138.0,0,8
74,139.0,36,74.0,0,4
298,270.0,62,21.0,1,7
151,303.0,60,151.0,0,2
241,243.0,126,241.0,0,4
150,2.0,62,150.0,0,10
204,309.0,21,204.0,0,4
99,221.0,62,99.0,0,3
85,181.0,62,85.0,0,1
191,254.0,60,191.0,0,3
323,324.0,24,296.0,1,10
40,220.0,107,169.0,1,7
274,59.0,62,17.0,1,8
84,120.0,9,84.0,0,5
73,155.0,62,73.0,0,7
67,118.0,60,300.0,1,0
77,129.0,60,77.0,0,9
85,118.0,62,300.0,1,9
221,193.0,60,221.0,0,10
120,177.0,11,171.0,1,4
140,120.0,62,140.0,0,0
258,142.0,62,258.0,0,0
284,22.0,62,284.0,0,10
130,95.0,62,130.0,0,6
186,72.0,60,186.0,0,8
201,183.0,62,292.0,1,1
190,280.0,83,169.0,1,7
12,222.0,20,37.0,1,5
74,274.0,60,74.0,0,9
129,74.0,36,129.0,0,8
72,138.0,62,72.0,0,9
17,231.0,62,17.0,0,5
296,323.0,62,,1,8
169,211.0,74,284.0,1,10
141,217.0,62,141.0,0,2
274,74.0,36,274.0,0,3
198,93.0,62,198.0,0,0
274,193.0,62,274.0,0,10
133,275.0,60,133.0,0,8
12,37.0,99,67.0,1,2
147,323.0,24,283.0,1,10
208,316.0,62,208.0,0,7
222,193.0,115,222.0,0,5
253,186.0,116,253.0,0,9
193,292.0,62,193.0,0,10
232,186.0,116,232.0,0,9
67,59.0,62,67.0,0,5
288,92.0,9,288.0,0,5
206,249.0,62,206.0,0,5
27,253.0,60,27.0,0,5
133,138.0,2,131.0,1,11
37,222.0,62,37.0,0,4
46,75.0,9,46.0,0,9
143,114.0,70,88.0,1,6
59,181.0,62,59.0,0,9
323,268.0,24,147.0,1,10
151,298.0,62,151.0,0,11
302,37.0,85,302.0,0,0
296,322.0,60,296.0,0,1
61,127.0,62,61.0,0,1
77,309.0,60,77.0,0,9
105,256.0,62,105.0,0,11
16,138.0,62,16.0,0,1
266,258.0,60,266.0,0,10
129,274.0,62,129.0,0,10
198,4.0,60,198.0,0,6
137,143.0,70,136.0,1,6
88,84.0,59,139.0,1,5
13,73.0,60,13.0,0,2
181,118.0,62,181.0,0,11
200,61.0,62,200.0,0,9
181,59.0,62,300.0,1,2
292,113.0,62,292.0,0,8
109,198.0,62,,0,9
142,152.0,75,142.0,0,10
189,159.0,9,189.0,0,8
141,127.0,62,141.0,0,9
128,190.0,62,258.0,1,11
190,258.0,74,284.0,1,11
284,21.0,62,284.0,0,6
195,280.0,60,195.0,0,2
63,109.0,60,63.0,0,10
183,7.0,117,183.0,0,5
211,21.0,14,133.0,1,8
181,309.0,62,181.0,0,4
221,222.0,116,221.0,0,9
24,290.0,62,24.0,0,6
103,147.0,9,103.0,0,6
36,189.0,34,265.0,1,4
296,147.0,24,271.0,1,10
266,41.0,59,181.0,1,5
214,85.0,28,214.0,0,7
85,80.0,60,85.0,0,8
273,217.0,59,108.0,1,5
273,17.0,62,273.0,0,4
